"","SessionID","Period","Subject","Group","node","feedNodes","totalNotSure","feeds","correctAnswer","correctAtFirst","correctAtLast","incorrectAtFirst","idkAtFirst","a1","a2","a3","c1","c2","c3","p1","p2","p3","Iteration","timeOK","answer","right","previousAnswer","change.to.1","change.to.2","change.to.3","change","changesTotal","entry","paidIteration","randomChoice","experiment","options","scoreatfirst","time","correct","score","SessionIDalias","topology"
"760","140910_1337",1,6,1,8,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,"1",3,0,21,0,"wrong","B","spiral"
"761","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"762","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,0,1,2,3,1,0.333333333333333,0.5,0.166666666666667,2,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,2,0,"undecided","B","spiral"
"763","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,1,0,1,6,0,0.142857142857143,0.857142857142857,0,3,0,2,1,3,0,1,0,1,0,0,0,0,"1",3,0,10,1,"right","B","spiral"
"764","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,1,0,2,5,0,0.285714285714286,0.714285714285714,0,4,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,10,1,"right","B","spiral"
"765","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,1,0,0,3,4,0,0.428571428571429,0.571428571428571,0,5,0,1,0,2,1,0,0,1,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"766","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,0,1,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,6,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,15,0,"undecided","B","spiral"
"767","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,0,1,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,7,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,23,0,"undecided","B","spiral"
"768","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,1,0,0,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,8,0,1,0,3,1,0,0,1,0,0,0,0,"1",3,0,12,0,"wrong","B","spiral"
"769","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,0,1,2,4,1,0.285714285714286,0.571428571428571,0.142857142857143,9,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,16,0,"undecided","B","spiral"
"770","140910_1337",1,7,1,1,7,1,7,2,0,0,1,0,0,0,1,2,3,2,0.285714285714286,0.428571428571429,0.285714285714286,10,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,27,0,"undecided","B","spiral"
"771","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,85,0,"undecided","B","spiral"
"772","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,1,0,2,3,0,0.4,0.6,0,2,0,2,1,3,0,1,0,1,0,0,0,0,"1",3,0,6,1,"right","B","spiral"
"773","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,1,0,1,4,1,0.166666666666667,0.666666666666667,0.166666666666667,3,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,6,1,"right","B","spiral"
"774","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,1,0,1,5,0,0.166666666666667,0.833333333333333,0,4,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","B","spiral"
"775","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,0,1,2,4,0,0.333333333333333,0.666666666666667,0,5,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,16,0,"undecided","B","spiral"
"776","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,0,1,3,3,0,0.5,0.5,0,6,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,17,0,"undecided","B","spiral"
"777","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,0,1,2,3,1,0.333333333333333,0.5,0.166666666666667,7,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,5,0,"undecided","B","spiral"
"778","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,1,0,2,3,1,0.333333333333333,0.5,0.166666666666667,8,0,2,1,3,0,1,0,1,0,0,0,0,"1",3,0,11,1,"right","B","spiral"
"779","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,0,1,3,3,0,0.5,0.5,0,9,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,25,0,"undecided","B","spiral"
"780","140910_1337",1,8,1,3,6,2,6,2,0,0,0,1,0,1,0,1,3,2,0.166666666666667,0.5,0.333333333333333,10,0,2,1,3,0,1,0,1,0,0,0,0,"1",3,0,17,1,"right","B","spiral"
"781","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,"1",3,0,42,1,"right","B","spiral"
"782","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,9,1,"right","B","spiral"
"783","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,11,1,"right","B","spiral"
"784","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,18,1,"right","B","spiral"
"785","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","B","spiral"
"786","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"787","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"788","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"789","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"790","140910_1337",2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"791","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,"1",3,0,3,1,"right","B","spiral"
"792","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,1,0,0,1,1,0,0.5,0.5,0,2,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,5,1,"right","B","spiral"
"793","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,0,1,1,0,1,0.5,0,0.5,3,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,9,0,"undecided","B","spiral"
"794","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,0,1,1,0,1,0.5,0,0.5,4,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,28,0,"undecided","B","spiral"
"795","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0.5,0,0.5,5,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,11,0,"wrong","B","spiral"
"796","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0.5,0,0.5,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"797","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0.5,0,0.5,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","B","spiral"
"798","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0.5,0,0.5,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"799","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,1,0,0,1,0,1,0.5,0,0.5,9,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,29,1,"right","B","spiral"
"800","140910_1337",2,2,1,7,2,0,2,1,1,0,0,0,1,0,0,1,0,1,0.5,0,0.5,10,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"801","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,74,0,"wrong","B","spiral"
"802","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,1,0,0,4,2,0,0.666666666666667,0.333333333333333,0,2,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,4,1,"right","B","spiral"
"803","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,1,0,0,4,2,1,0.571428571428571,0.285714285714286,0.142857142857143,3,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,3,1,"right","B","spiral"
"804","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,1,0,0,3,2,2,0.428571428571429,0.285714285714286,0.285714285714286,4,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"805","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,1,0,0,3,2,2,0.428571428571429,0.285714285714286,0.285714285714286,5,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,2,1,"right","B","spiral"
"806","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,1,0,0,2,3,2,0.285714285714286,0.428571428571429,0.285714285714286,6,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"807","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,0,1,0,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,7,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,4,0,"wrong","B","spiral"
"808","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,0,1,0,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,11,0,"wrong","B","spiral"
"809","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,0,1,0,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,29,0,"wrong","B","spiral"
"810","140910_1337",2,3,1,1,7,0,7,1,0,1,1,0,0,1,0,3,3,1,0.428571428571429,0.428571428571429,0.142857142857143,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"811","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,9,0,"wrong","B","spiral"
"812","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,14,0,"wrong","B","spiral"
"813","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"814","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"815","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"816","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","B","spiral"
"817","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"818","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,29,0,"wrong","B","spiral"
"819","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"820","140910_1337",2,4,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"821","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,"1",3,0,63,1,"right","B","spiral"
"822","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,16,1,"right","B","spiral"
"823","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"824","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,13,1,"right","B","spiral"
"825","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,5,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"826","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,6,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"827","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,7,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"828","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,8,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"829","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,9,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"830","140910_1337",2,5,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,10,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"831","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,0,0,0,"abstain","B","spiral"
"832","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,4,2,0,0.666666666666667,0.333333333333333,0,2,0,1,1,0,1,0,0,1,0,0,0,0,"1",3,0,6,1,"right","B","spiral"
"833","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,4,1,1,0.666666666666667,0.166666666666667,0.166666666666667,3,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,16,1,"right","B","spiral"
"834","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,3,1,2,0.5,0.166666666666667,0.333333333333333,4,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,19,1,"right","B","spiral"
"835","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,0,0,1,3,1,2,0.5,0.166666666666667,0.333333333333333,5,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,21,0,"undecided","B","spiral"
"836","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,3,2,1,0.5,0.333333333333333,0.166666666666667,6,0,1,1,3,1,0,0,1,0,0,0,0,"1",3,0,17,1,"right","B","spiral"
"837","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,3,2,1,0.5,0.333333333333333,0.166666666666667,7,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,20,1,"right","B","spiral"
"838","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,1,0,0,2,3,1,0.333333333333333,0.5,0.166666666666667,8,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,14,1,"right","B","spiral"
"839","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,0,1,0,2,3,1,0.333333333333333,0.5,0.166666666666667,9,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,21,0,"wrong","B","spiral"
"840","140910_1337",2,6,1,3,6,0,6,1,0,1,0,0,0,0,1,3,2,1,0.5,0.333333333333333,0.166666666666667,10,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,23,0,"undecided","B","spiral"
"841","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,"1",3,0,62,1,"right","B","spiral"
"842","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,11,0,"wrong","B","spiral"
"843","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","B","spiral"
"844","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","B","spiral"
"845","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"846","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","B","spiral"
"847","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","B","spiral"
"848","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"849","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","B","spiral"
"850","140910_1337",2,7,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","B","spiral"
"851","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,4,0,"wrong","B","spiral"
"852","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,0,0,1,0,0,2,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,11,0,"undecided","B","spiral"
"853","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,4,0,0,1,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,8,0,"undecided","B","spiral"
"854","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,0,1,0.75,0,0.25,4,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,15,0,"undecided","B","spiral"
"855","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,0,1,0.75,0,0.25,5,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,26,0,"undecided","B","spiral"
"856","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,2,1,1,0.5,0.25,0.25,6,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,11,0,"undecided","B","spiral"
"857","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,1,0,0.75,0.25,0,7,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,26,0,"undecided","B","spiral"
"858","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,1,0,0.75,0.25,0,8,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,25,0,"undecided","B","spiral"
"859","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,1,0,0.75,0.25,0,9,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,27,0,"undecided","B","spiral"
"860","140910_1337",2,8,1,5,4,1,4,1,0,0,1,0,0,0,1,3,1,0,0.75,0.25,0,10,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,29,0,"undecided","B","spiral"
"861","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,"1",3,0,74,1,"right","B","spiral"
"862","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,19,1,"right","B","spiral"
"863","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,3,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,14,0,"undecided","B","spiral"
"864","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,4,0,2,1,3,0,1,0,1,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"865","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,5,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"866","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,6,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,8,1,"right","B","spiral"
"867","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,7,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"868","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,8,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"869","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,9,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","B","spiral"
"870","140910_1337",3,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,10,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","B","spiral"
"871","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"1",3,0,112,0,"wrong","B","spiral"
"872","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,2,2,0,0.5,0.5,2,0,2,1,1,0,1,0,1,0,0,0,0,"1",3,0,12,1,"right","B","spiral"
"873","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,2,2,0,0.5,0.5,3,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"874","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,2,1,0,0.666666666666667,0.333333333333333,4,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,18,1,"right","B","spiral"
"875","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,3,1,0,0.75,0.25,5,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"876","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,4,0,0,1,0,6,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","B","spiral"
"877","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,2,2,0,0.5,0.5,7,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"878","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,1,2,1,0.25,0.5,0.25,8,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"879","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,4,0,0,1,0,9,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"880","140910_1337",3,2,1,5,4,0,4,2,0,1,1,0,0,1,0,0,3,1,0,0.75,0.25,10,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"881","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,"1",3,0,105,1,"right","B","spiral"
"882","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"883","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,22,1,"right","B","spiral"
"884","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"885","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,25,1,"right","B","spiral"
"886","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"887","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"888","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","B","spiral"
"889","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,9,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"890","140910_1337",3,3,1,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,10,0,2,1,2,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","B","spiral"
"891","140910_1337",3,4,1,6,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"1",3,0,65,0,"wrong","B","spiral"
"892","140910_1337",3,4,1,6,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,6,0,"undecided","B","spiral"
